regionid,region,cuid,cu_name_pse,species,sppqualifiedid,locationid,location_name_pse,pointid,latitude,longitude,year,total_release,program,project,cuid_broodstock,facilityid,release_type_pse,dataset_version
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1978,943900,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1980,924800,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1982,1572400,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1984,166522,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1986,465520,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1988,509927,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1990,2097159,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1992,1023443,-989898,-989898,710,240,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32392,JONES SPWANING CHANNEL,9412,49.3201,-121.6239,1994,600000,-989898,-989898,710,217,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32471,WEST SLOUGH,9468,49.162642,-122.530946,2006,143616,-989898,-989898,710,238,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32471,WEST SLOUGH,9468,49.162642,-122.530946,2010,157140,-989898,-989898,710,238,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1962,3592000,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1964,3480325,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1966,2681000,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1968,3106060,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1970,2743394,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1972,5722642,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1974,5477202,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1976,7632011,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1978,7205863,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1980,4527204,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1982,3876788,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1984,2594495,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1986,1497735,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1988,5917764,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1990,10756487,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1992,7270000,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1994,4299172,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1996,3636000,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32654,SETON CHANNEL UPPER,9573,50.681295,-121.92702,1998,3978000,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1968,8977364,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1970,10509106,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1972,12770044,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1974,16226917,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1976,16326756,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1978,22598457,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1980,18594881,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1982,19640169,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1984,15574510,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1986,13704367,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1988,24252747,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1990,21741553,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1992,21945000,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1994,20423275,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1996,18008334,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32656,SETON CHANNEL LOWER,9574,50.681295,-121.92702,1998,16936000,-989898,-989898,710,274,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32847,COQUITLAM RIVER,9706,49.226489,-122.805561,2002,411700,-989898,-989898,710,472,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32852,SCOTT CREEK,9708,49.260927,-122.796359,2012,100000,-989898,-989898,710,377,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32860,MOSSOM CREEK,9711,49.299501,-122.868376,2018,41960,-989898,-989898,710,434,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32993,MACKAY CREEK,9800,49.314418,-123.103326,2010,207000,-989898,-989898,710,418,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32993,MACKAY CREEK,9800,49.314418,-123.103326,2012,80568,-989898,-989898,710,418,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32993,MACKAY CREEK,9800,49.314418,-123.103326,2018,37952,-989898,-989898,710,418,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32993,MACKAY CREEK,9800,49.314418,-123.103326,2020,61523,-989898,-989898,710,418,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32999,SILVERDALE CREEK,9802,49.13375,-122.35805,2006,314380,-989898,-989898,710,515,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32999,SILVERDALE CREEK,9802,49.13375,-122.35805,2008,90000,-989898,-989898,710,515,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32999,SILVERDALE CREEK,9802,49.13375,-122.35805,2010,327000,-989898,-989898,710,515,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,32999,SILVERDALE CREEK,9802,49.13375,-122.35805,2012,250000,-989898,-989898,710,515,Fry,20240812
4,Fraser,710,Fraser River (odd),Pink,3,33165,WHONNOCK CREEK,9933,49.173861,-122.460197,2012,200000,-989898,-989898,710,515,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2000,402,-989898,-989898,712,273,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2002,3715,-989898,-989898,712,273,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2003,227029,-989898,-989898,712,273,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2003,1568,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2004,346002,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2004,814,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2005,47269,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2005,692446,-989898,-989898,712,273,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2006,347405,-989898,-989898,712,273,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2006,2384,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2007,944845,-989898,-989898,712,273,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2008,899203,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2009,142228,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2009,677868,-989898,-989898,712,273,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2010,236106,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2011,1205106,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2012,1049407,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2013,1149797,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2014,263033,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2015,327482,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2016,184040,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2017,297201,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2018,18833,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2019,80411,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2020,150026,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2020,51340,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2021,13573,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32459,CULTUS LAKE,9458,49.07507,-121.981723,2022,78908,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2002,3891,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2003,1598,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2004,1620,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2005,1109,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2006,53871,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2007,53166,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2008,51903,-989898,-989898,712,273,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2009,51645,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2010,148532,-989898,-989898,712,236,Fry,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2010,56828,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2011,53169,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2012,81684,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2013,49438,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2014,39647,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2015,24602,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2016,26918,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2017,24726,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2018,26146,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2019,50642,-989898,-989898,712,236,Smolt,20240812
4,Fraser,712,Cultus-Late,Sockeye,1,32460,SWELTZER CREEK,9459,49.09355,-121.962655,2022,46924,-989898,-989898,712,236,Smolt,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1966,10471000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1967,14493000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1968,7002000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1969,3584000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1970,37132000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1971,9843000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1972,5233000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1973,19400000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1974,38817000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1975,43627000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1976,25961000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1977,57578000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1978,19859000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1979,43047000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1980,27036000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1981,53003000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1982,27213000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1983,58644000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1984,31375000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1985,45937000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1986,20269000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1987,21771000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1988,29529000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1989,22201000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1990,21662845,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1991,18219445,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1992,42913516,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1993,46090486,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1994,38820100,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1995,42217881,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1996,21962365,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1997,45048098,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1998,13702817,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,1999,47767000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2000,30929000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2001,6569313,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2002,21243014,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2003,45738773,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2004,45230512,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2005,28361961,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2006,33921922,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2007,46285610,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2008,28493605,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2009,1396451,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2010,34284658,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2011,42030000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2012,36960000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2013,434000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2014,35430000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2015,17310000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2016,1730000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2017,140000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2017,29126,-989898,-989898,714,236,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2018,24800000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2018,24898,-989898,-989898,714,236,Smolt,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2019,15690000,-989898,-989898,714,216,Fry,20240812
4,Fraser,714,Harrison-Upstream Migrating-Late,Sockeye,1,31579,WEAVER SPWANING CHANNEL,8943,49.3212,-121.8836,2020,1970000,-989898,-989898,714,216,Fry,20240812
